iso_code,casedate,location,continent,new_cases,new_deaths,population,pop_density,median_age,gdp_per_capita,hosp_beds,total_vaccinations_per_hundred,aged_65_older,life_expectancy,human_development_index,region
IND,2022-06-19,India,Asia,74675.0,94.0,1417173120,450.419,28.2,6426.674,0.53,138.34,5.989,69.66,0.645,South Asia
IND,2022-06-26,India,Asia,93281.0,144.0,1417173120,450.419,28.2,6426.674,0.53,139.0,5.989,69.66,0.645,South Asia
IND,2022-07-03,India,Asia,112456.0,200.0,1417173120,450.419,28.2,6426.674,0.53,139.61,5.989,69.66,0.645,South Asia
IND,2022-07-10,India,Asia,120222.0,229.0,1417173120,450.419,28.2,6426.674,0.53,140.2,5.989,69.66,0.645,South Asia
IND,2022-07-17,India,Asia,127948.0,281.0,1417173120,450.419,28.2,6426.674,0.53,,5.989,69.66,0.645,South Asia
IND,2022-07-24,India,Asia,138156.0,324.0,1417173120,450.419,28.2,6426.674,0.53,142.57,5.989,69.66,0.645,South Asia
IND,2022-07-31,India,Asia,131056.0,324.0,1417173120,450.419,28.2,6426.674,0.53,144.14,5.989,69.66,0.645,South Asia
IND,2022-08-07,India,Asia,125921.0,332.0,1417173120,450.419,28.2,6426.674,0.53,145.56,5.989,69.66,0.645,South Asia
IND,2022-08-14,India,Asia,107732.0,348.0,1417173120,450.419,28.2,6426.674,0.53,146.79,5.989,69.66,0.645,South Asia
IND,2022-08-21,India,Asia,85965.0,295.0,1417173120,450.419,28.2,6426.674,0.53,148.0,5.989,69.66,0.645,South Asia
IND,2022-08-28,India,Asia,68703.0,422.0,1417173120,450.419,28.2,6426.674,0.53,149.38,5.989,69.66,0.645,South Asia
IND,2022-09-04,India,Asia,48403.0,237.0,1417173120,450.419,28.2,6426.674,0.53,150.49,5.989,69.66,0.645,South Asia
IND,2022-09-11,India,Asia,38824.0,159.0,1417173120,450.419,28.2,6426.674,0.53,151.72,5.989,69.66,0.645,South Asia
IND,2022-09-18,India,Asia,38829.0,187.0,1417173120,450.419,28.2,6426.674,0.53,152.84,5.989,69.66,0.645,South Asia
IND,2022-09-25,India,Asia,33926.0,173.0,1417173120,450.419,28.2,6426.674,0.53,153.54,5.989,69.66,0.645,South Asia
IND,2022-10-02,India,Asia,26373.0,163.0,1417173120,450.419,28.2,6426.674,0.53,154.36,5.989,69.66,0.645,South Asia
IND,2022-10-09,India,Asia,17526.0,126.0,1417173120,450.419,28.2,6426.674,0.53,154.52,5.989,69.66,0.645,South Asia
IND,2022-10-16,India,Asia,16815.0,96.0,1417173120,450.419,28.2,6426.674,0.53,154.76,5.989,69.66,0.645,South Asia
IND,2022-10-23,India,Asia,13914.0,66.0,1417173120,450.419,28.2,6426.674,0.53,154.93,5.989,69.66,0.645,South Asia
IND,2022-10-30,India,Asia,9524.0,55.0,1417173120,450.419,28.2,6426.674,0.53,154.98,5.989,69.66,0.645,South Asia
IND,2022-11-06,India,Asia,8313.0,1484.0,1417173120,450.419,28.2,6426.674,0.53,155.05,5.989,69.66,0.645,South Asia
IND,2022-11-13,India,Asia,5798.0,31.0,1417173120,450.419,28.2,6426.674,0.53,155.1,5.989,69.66,0.645,South Asia
IND,2022-11-20,India,Asia,2638.0,43.0,1417173120,450.419,28.2,6426.674,0.53,155.14,5.989,69.66,0.645,South Asia
IND,2022-11-27,India,Asia,2547.0,38.0,1417173120,450.419,28.2,6426.674,0.53,155.17,5.989,69.66,0.645,South Asia
IND,2022-12-04,India,Asia,1830.0,16.0,1417173120,450.419,28.2,6426.674,0.53,155.2,5.989,69.66,0.645,South Asia
IND,2022-12-11,India,Asia,1430.0,30.0,1417173120,450.419,28.2,6426.674,0.53,155.22,5.989,69.66,0.645,South Asia
IND,2022-12-18,India,Asia,1130.0,14.0,1417173120,450.419,28.2,6426.674,0.53,155.24,5.989,69.66,0.645,South Asia
IND,2022-12-25,India,Asia,1154.0,21.0,1417173120,450.419,28.2,6426.674,0.53,155.27,5.989,69.66,0.645,South Asia
IND,2023-01-01,India,Asia,1543.0,12.0,1417173120,450.419,28.2,6426.674,0.53,155.31,5.989,69.66,0.645,South Asia
IND,2023-01-08,India,Asia,1275.0,15.0,1417173120,450.419,28.2,6426.674,0.53,155.34,5.989,69.66,0.645,South Asia
IND,2023-01-15,India,Asia,1116.0,6.0,1417173120,450.419,28.2,6426.674,0.53,155.36,5.989,69.66,0.645,South Asia
IND,2023-01-22,India,Asia,881.0,7.0,1417173120,450.419,28.2,6426.674,0.53,155.44,5.989,69.66,0.645,South Asia
IND,2023-01-29,India,Asia,718.0,7.0,1417173120,450.419,28.2,6426.674,0.53,155.53,5.989,69.66,0.645,South Asia
IND,2023-02-05,India,Asia,724.0,5.0,1417173120,450.419,28.2,6426.674,0.53,155.64,5.989,69.66,0.645,South Asia
IND,2023-02-12,India,Asia,755.0,5.0,1417173120,450.419,28.2,6426.674,0.53,155.68,5.989,69.66,0.645,South Asia
IND,2023-02-19,India,Asia,799.0,10.0,1417173120,450.419,28.2,6426.674,0.53,155.68,5.989,69.66,0.645,South Asia
IND,2023-02-26,India,Asia,1100.0,9.0,1417173120,450.419,28.2,6426.674,0.53,155.69,5.989,69.66,0.645,South Asia
IND,2023-03-05,India,Asia,1803.0,6.0,1417173120,450.419,28.2,6426.674,0.53,155.69,5.989,69.66,0.645,South Asia
IND,2023-03-12,India,Asia,2672.0,6.0,1417173120,450.419,28.2,6426.674,0.53,155.69,5.989,69.66,0.645,South Asia
IND,2023-03-19,India,Asia,4928.0,21.0,1417173120,450.419,28.2,6426.674,0.53,155.7,5.989,69.66,0.645,South Asia
IND,2023-03-26,India,Asia,8727.0,29.0,1417173120,450.419,28.2,6426.674,0.53,155.7,5.989,69.66,0.645,South Asia
IND,2023-04-02,India,Asia,18458.0,50.0,1417173120,450.419,28.2,6426.674,0.53,155.7,5.989,69.66,0.645,South Asia
IND,2023-04-09,India,Asia,34011.0,84.0,1417173120,450.419,28.2,6426.674,0.53,,5.989,69.66,0.645,South Asia
IND,2023-04-16,India,Asia,61499.0,149.0,1417173120,450.419,28.2,6426.674,0.53,155.7,5.989,69.66,0.645,South Asia
IND,2023-04-23,India,Asia,73874.0,215.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-04-30,India,Asia,53400.0,204.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-05-07,India,Asia,24241.0,147.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-05-14,India,Asia,11044.0,90.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-05-21,India,Asia,5787.0,62.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-05-28,India,Asia,3283.0,32.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-06-04,India,Asia,1838.0,16.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-06-11,India,Asia,1206.0,11.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-06-18,India,Asia,692.0,4.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-06-25,India,Asia,472.0,8.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-07-02,India,Asia,329.0,4.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-07-09,India,Asia,294.0,6.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-07-16,India,Asia,303.0,2.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-07-23,India,Asia,386.0,0.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-07-30,India,Asia,324.0,1.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-08-06,India,Asia,392.0,2.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-08-13,India,Asia,294.0,3.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-08-20,India,Asia,325.0,4.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-08-27,India,Asia,364.0,3.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-09-03,India,Asia,363.0,95.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-09-10,India,Asia,384.0,4.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-09-17,India,Asia,452.0,3.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-09-24,India,Asia,363.0,1.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-10-01,India,Asia,313.0,1.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-10-08,India,Asia,490.0,2.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-10-15,India,Asia,260.0,3.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-10-22,India,Asia,1464.0,1254.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-10-29,India,Asia,193.0,2.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-11-05,India,Asia,139.0,1.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-11-12,India,Asia,72.0,1.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-11-19,India,Asia,119.0,0.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-11-26,India,Asia,189.0,3.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-12-03,India,Asia,415.0,2.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-12-10,India,Asia,876.0,6.0,1417173120,450.419,28.2,6426.674,0.53,155.71,5.989,69.66,0.645,South Asia
IND,2023-12-17,India,Asia,1761.0,10.0,1417173120,450.419,28.2,6426.674,0.53,155.72,5.989,69.66,0.645,South Asia
IND,2023-12-24,India,Asia,3804.0,17.0,1417173120,450.419,28.2,6426.674,0.53,,5.989,69.66,0.645,South Asia
IND,2023-12-31,India,Asia,4552.0,28.0,1417173120,450.419,28.2,6426.674,0.53,,5.989,69.66,0.645,South Asia
IND,2024-01-07,India,Asia,4962.0,31.0,1417173120,450.419,28.2,6426.674,0.53,155.72,5.989,69.66,0.645,South Asia
IND,2024-01-14,India,Asia,3624.0,22.0,1417173120,450.419,28.2,6426.674,0.53,155.72,5.989,69.66,0.645,South Asia
IND,2024-01-21,India,Asia,1993.0,20.0,1417173120,450.419,28.2,6426.674,0.53,155.72,5.989,69.66,0.645,South Asia
IND,2024-01-28,India,Asia,1325.0,11.0,1417173120,450.419,28.2,6426.674,0.53,155.72,5.989,69.66,0.645,South Asia
IND,2024-02-04,India,Asia,1063.0,9.0,1417173120,450.419,28.2,6426.674,0.53,155.72,5.989,69.66,0.645,South Asia
IDN,2020-03-08,Indonesia,Asia,10.0,0.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-03-15,Indonesia,Asia,107.0,4.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-03-22,Indonesia,Asia,397.0,44.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-03-29,Indonesia,Asia,771.0,66.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-04-05,Indonesia,Asia,988.0,84.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-04-12,Indonesia,Asia,1968.0,175.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-04-19,Indonesia,Asia,2334.0,209.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-04-26,Indonesia,Asia,2307.0,161.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-05-03,Indonesia,Asia,2310.0,102.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-05-10,Indonesia,Asia,2840.0,128.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-05-17,Indonesia,Asia,3482.0,175.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-05-24,Indonesia,Asia,4757.0,224.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-05-31,Indonesia,Asia,4202.0,241.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-06-07,Indonesia,Asia,4713.0,238.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-06-14,Indonesia,Asia,7091.0,283.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-06-21,Indonesia,Asia,7614.0,331.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-06-28,Indonesia,Asia,8119.0,289.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-07-05,Indonesia,Asia,9739.0,417.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-07-12,Indonesia,Asia,11950.0,435.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-07-19,Indonesia,Asia,10822.0,537.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-07-26,Indonesia,Asia,12257.0,638.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-08-02,Indonesia,Asia,12677.0,455.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-08-09,Indonesia,Asia,13941.0,487.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-08-16,Indonesia,Asia,14153.0,427.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-08-23,Indonesia,Asia,13986.0,530.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-08-30,Indonesia,Asia,18518.0,663.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-09-06,Indonesia,Asia,22056.0,682.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-09-13,Indonesia,Asia,24273.0,698.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-09-20,Indonesia,Asia,26294.0,830.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-09-27,Indonesia,Asia,30537.0,833.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-10-04,Indonesia,Asia,28285.0,765.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-10-11,Indonesia,Asia,29951.0,693.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-10-18,Indonesia,Asia,28418.0,667.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-10-25,Indonesia,Asia,27845.0,788.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-11-01,Indonesia,Asia,23072.0,644.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-11-08,Indonesia,Asia,24932.0,671.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-11-15,Indonesia,Asia,29397.0,597.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-11-22,Indonesia,Asia,30555.0,673.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-11-29,Indonesia,Asia,36598.0,931.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-12-06,Indonesia,Asia,41530.0,925.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-12-13,Indonesia,Asia,42024.0,1079.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-12-20,Indonesia,Asia,47110.0,1061.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2020-12-27,Indonesia,Asia,48435.0,1357.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2021-01-03,Indonesia,Asia,51985.0,1497.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2021-01-10,Indonesia,Asia,62676.0,1395.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2021-01-17,Indonesia,Asia,79903.0,1858.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2021-01-24,Indonesia,Asia,81333.0,1848.0,275501344,145.725,29.3,11188.744,1.04,0.05,5.319,71.72,0.718,East Asia
IDN,2021-01-31,Indonesia,Asia,89052.0,2163.0,275501344,145.725,29.3,11188.744,1.04,0.19,5.319,71.72,0.718,East Asia
IDN,2021-02-07,Indonesia,Asia,79523.0,1558.0,275501344,145.725,29.3,11188.744,1.04,0.34,5.319,71.72,0.718,East Asia
IDN,2021-02-14,Indonesia,Asia,59631.0,1627.0,275501344,145.725,29.3,11188.744,1.04,0.54,5.319,71.72,0.718,East Asia
IDN,2021-02-21,Indonesia,Asia,61185.0,1306.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2021-02-28,Indonesia,Asia,55981.0,1677.0,275501344,145.725,29.3,11188.744,1.04,0.98,5.319,71.72,0.718,East Asia
IDN,2021-03-07,Indonesia,Asia,45028.0,1100.0,275501344,145.725,29.3,11188.744,1.04,1.46,5.319,71.72,0.718,East Asia
IDN,2021-03-14,Indonesia,Asia,39793.0,1160.0,275501344,145.725,29.3,11188.744,1.04,1.99,5.319,71.72,0.718,East Asia
IDN,2021-03-21,Indonesia,Asia,40729.0,1124.0,275501344,145.725,29.3,11188.744,1.04,2.84,5.319,71.72,0.718,East Asia
IDN,2021-03-28,Indonesia,Asia,35901.0,899.0,275501344,145.725,29.3,11188.744,1.04,3.81,5.319,71.72,0.718,East Asia
IDN,2021-04-04,Indonesia,Asia,38170.0,1220.0,275501344,145.725,29.3,11188.744,1.04,4.59,5.319,71.72,0.718,East Asia
IDN,2021-04-11,Indonesia,Asia,32740.0,861.0,275501344,145.725,29.3,11188.744,1.04,5.5,5.319,71.72,0.718,East Asia
IDN,2021-04-18,Indonesia,Asia,37353.0,894.0,275501344,145.725,29.3,11188.744,1.04,6.08,5.319,71.72,0.718,East Asia
IDN,2021-04-25,Indonesia,Asia,36846.0,1170.0,275501344,145.725,29.3,11188.744,1.04,6.74,5.319,71.72,0.718,East Asia
IDN,2021-05-02,Indonesia,Asia,36080.0,1202.0,275501344,145.725,29.3,11188.744,1.04,7.31,5.319,71.72,0.718,East Asia
IDN,2021-05-09,Indonesia,Asia,36410.0,1216.0,275501344,145.725,29.3,11188.744,1.04,7.98,5.319,71.72,0.718,East Asia
IDN,2021-05-16,Indonesia,Asia,26066.0,1081.0,275501344,145.725,29.3,11188.744,1.04,8.24,5.319,71.72,0.718,East Asia
IDN,2021-05-23,Indonesia,Asia,35470.0,1235.0,275501344,145.725,29.3,11188.744,1.04,8.99,5.319,71.72,0.718,East Asia
IDN,2021-05-30,Indonesia,Asia,40821.0,1076.0,275501344,145.725,29.3,11188.744,1.04,9.76,5.319,71.72,0.718,East Asia
IDN,2021-06-06,Indonesia,Asia,39997.0,1208.0,275501344,145.725,29.3,11188.744,1.04,10.44,5.319,71.72,0.718,East Asia
IDN,2021-06-13,Indonesia,Asia,55320.0,1267.0,275501344,145.725,29.3,11188.744,1.04,11.52,5.319,71.72,0.718,East Asia
IDN,2021-06-20,Indonesia,Asia,78551.0,1783.0,275501344,145.725,29.3,11188.744,1.04,12.81,5.319,71.72,0.718,East Asia
IDN,2021-06-27,Indonesia,Asia,125395.0,2476.0,275501344,145.725,29.3,11188.744,1.04,14.6,5.319,71.72,0.718,East Asia
IDN,2021-07-04,Indonesia,Asia,168780.0,3444.0,275501344,145.725,29.3,11188.744,1.04,16.71,5.319,71.72,0.718,East Asia
IDN,2021-07-11,Indonesia,Asia,243119.0,5882.0,275501344,145.725,29.3,11188.744,1.04,18.61,5.319,71.72,0.718,East Asia
IDN,2021-07-18,Indonesia,Asia,350273.0,7118.0,275501344,145.725,29.3,11188.744,1.04,21.03,5.319,71.72,0.718,East Asia
IDN,2021-07-25,Indonesia,Asia,289029.0,9697.0,275501344,145.725,29.3,11188.744,1.04,22.64,5.319,71.72,0.718,East Asia
IDN,2021-08-01,Indonesia,Asia,273891.0,12444.0,275501344,145.725,29.3,11188.744,1.04,24.74,5.319,71.72,0.718,East Asia
IDN,2021-08-08,Indonesia,Asia,225635.0,11373.0,275501344,145.725,29.3,11188.744,1.04,26.96,5.319,71.72,0.718,East Asia
IDN,2021-08-15,Indonesia,Asia,188323.0,10492.0,275501344,145.725,29.3,11188.744,1.04,29.69,5.319,71.72,0.718,East Asia
IDN,2021-08-22,Indonesia,Asia,125102.0,8784.0,275501344,145.725,29.3,11188.744,1.04,32.28,5.319,71.72,0.718,East Asia
IDN,2021-08-29,Indonesia,Asia,94375.0,5551.0,275501344,145.725,29.3,11188.744,1.04,35.03,5.319,71.72,0.718,East Asia
IDN,2021-09-05,Indonesia,Asia,55189.0,3938.0,275501344,145.725,29.3,11188.744,1.04,38.11,5.319,71.72,0.718,East Asia
IDN,2021-09-12,Indonesia,Asia,38491.0,3028.0,275501344,145.725,29.3,11188.744,1.04,41.56,5.319,71.72,0.718,East Asia
IDN,2021-09-19,Indonesia,Asia,23252.0,1579.0,275501344,145.725,29.3,11188.744,1.04,45.24,5.319,71.72,0.718,East Asia
IDN,2021-09-26,Indonesia,Asia,17250.0,999.0,275501344,145.725,29.3,11188.744,1.04,49.0,5.319,71.72,0.718,East Asia
IDN,2021-10-03,Indonesia,Asia,11271.0,706.0,275501344,145.725,29.3,11188.744,1.04,53.16,5.319,71.72,0.718,East Asia
IDN,2021-10-10,Indonesia,Asia,8648.0,478.0,275501344,145.725,29.3,11188.744,1.04,57.16,5.319,71.72,0.718,East Asia
IDN,2021-10-17,Indonesia,Asia,6826.0,301.0,275501344,145.725,29.3,11188.744,1.04,61.79,5.319,71.72,0.718,East Asia
IDN,2021-10-24,Indonesia,Asia,5261.0,253.0,275501344,145.725,29.3,11188.744,1.04,65.68,5.319,71.72,0.718,East Asia
IDN,2021-10-31,Indonesia,Asia,4339.0,200.0,275501344,145.725,29.3,11188.744,1.04,70.19,5.319,71.72,0.718,East Asia
IDN,2021-11-07,Indonesia,Asia,3807.0,140.0,275501344,145.725,29.3,11188.744,1.04,74.08,5.319,71.72,0.718,East Asia
IDN,2021-11-14,Indonesia,Asia,2690.0,114.0,275501344,145.725,29.3,11188.744,1.04,77.84,5.319,71.72,0.718,East Asia
IDN,2021-11-21,Indonesia,Asia,2557.0,80.0,275501344,145.725,29.3,11188.744,1.04,81.18,5.319,71.72,0.718,East Asia
IDN,2021-11-28,Indonesia,Asia,2524.0,69.0,275501344,145.725,29.3,11188.744,1.04,84.53,5.319,71.72,0.718,East Asia
IDN,2021-12-05,Indonesia,Asia,1749.0,59.0,275501344,145.725,29.3,11188.744,1.04,87.64,5.319,71.72,0.718,East Asia
IDN,2021-12-12,Indonesia,Asia,1458.0,69.0,275501344,145.725,29.3,11188.744,1.04,90.53,5.319,71.72,0.718,East Asia
IDN,2021-12-19,Indonesia,Asia,1401.0,66.0,275501344,145.725,29.3,11188.744,1.04,93.82,5.319,71.72,0.718,East Asia
IDN,2021-12-26,Indonesia,Asia,1215.0,53.0,275501344,145.725,29.3,11188.744,1.04,97.01,5.319,71.72,0.718,East Asia
IDN,2022-01-02,Indonesia,Asia,1409.0,42.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2022-01-09,Indonesia,Asia,3027.0,32.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2022-01-16,Indonesia,Asia,5454.0,41.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2022-01-23,Indonesia,Asia,14729.0,50.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2022-01-30,Indonesia,Asia,56807.0,83.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2022-02-06,Indonesia,Asia,173295.0,251.0,275501344,145.725,29.3,11188.744,1.04,117.38,5.319,71.72,0.718,East Asia
IDN,2022-02-13,Indonesia,Asia,291298.0,622.0,275501344,145.725,29.3,11188.744,1.04,120.22,5.319,71.72,0.718,East Asia
IDN,2022-02-20,Indonesia,Asia,389727.0,1189.0,275501344,145.725,29.3,11188.744,1.04,122.91,5.319,71.72,0.718,East Asia
IDN,2022-02-27,Indonesia,Asia,341889.0,1708.0,275501344,145.725,29.3,11188.744,1.04,124.96,5.319,71.72,0.718,East Asia
IDN,2022-03-06,Indonesia,Asia,209331.0,2099.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2022-03-13,Indonesia,Asia,141770.0,1994.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2022-03-20,Indonesia,Asia,71988.0,1572.0,275501344,145.725,29.3,11188.744,1.04,132.46,5.319,71.72,0.718,East Asia
IDN,2022-03-27,Indonesia,Asia,36470.0,932.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2022-04-03,Indonesia,Asia,21028.0,618.0,275501344,145.725,29.3,11188.744,1.04,,5.319,71.72,0.718,East Asia
IDN,2022-04-10,Indonesia,Asia,12726.0,338.0,275501344,145.725,29.3,11188.744,1.04,140.24,5.319,71.72,0.718,East Asia
IDN,2022-04-17,Indonesia,Asia,7166.0,240.0,275501344,145.725,29.3,11188.744,1.04,142.46,5.319,71.72,0.718,East Asia
IDN,2022-04-24,Indonesia,Asia,4277.0,234.0,275501344,145.725,29.3,11188.744,1.04,144.51,5.319,71.72,0.718,East Asia
IDN,2022-05-01,Indonesia,Asia,2890.0,173.0,275501344,145.725,29.3,11188.744,1.04,145.66,5.319,71.72,0.718,East Asia
IDN,2022-05-08,Indonesia,Asia,1391.0,108.0,275501344,145.725,29.3,11188.744,1.04,145.66,5.319,71.72,0.718,East Asia
