originalid,year,weeksworked
7695,2018,48.0
7695,2019,29.0
7695,2020,11.0
7695,2021,43.0
7696,2017,52.0
7696,2018,52.0
7696,2019,52.0
7696,2020,52.0
7696,2021,42.0
7697,2017,52.0
7697,2018,52.0
7697,2019,52.0
7697,2020,52.0
7697,2021,45.0
7698,2017,52.0
7698,2018,52.0
7698,2019,52.0
7698,2020,52.0
7698,2021,50.0
7699,2017,52.0
7699,2018,52.0
7699,2019,52.0
7699,2020,52.0
7699,2021,52.0
7700,2017,0.0
7700,2018,0.0
7700,2019,
7700,2020,
7700,2021,
7701,2017,0.0
7701,2018,0.0
7701,2019,0.0
7701,2020,0.0
7701,2021,0.0
7702,2017,52.0
7702,2018,52.0
7702,2019,52.0
7702,2020,52.0
7702,2021,42.0
7703,2017,
7703,2018,
7703,2019,
7703,2020,
7703,2021,
7704,2017,
7704,2018,
7704,2019,
7704,2020,
7704,2021,
7705,2017,52.0
7705,2018,52.0
7705,2019,52.0
7705,2020,52.0
7705,2021,52.0
7706,2017,52.0
7706,2018,52.0
7706,2019,52.0
7706,2020,7.0
7706,2021,
7707,2017,31.0
7707,2018,52.0
7707,2019,52.0
7707,2020,11.0
7707,2021,0.0
7708,2017,
7708,2018,
7708,2019,
7708,2020,
7708,2021,
7709,2017,0.0
7709,2018,0.0
7709,2019,2.0
7709,2020,12.0
7709,2021,0.0
7710,2017,0.0
7710,2018,0.0
7710,2019,52.0
7710,2020,0.0
7710,2021,
7711,2017,37.0
7711,2018,52.0
7711,2019,47.0
7711,2020,52.0
7711,2021,50.0
7712,2017,0.0
7712,2018,0.0
7712,2019,52.0
7712,2020,
7712,2021,
7713,2017,16.0
7713,2018,52.0
7713,2019,52.0
7713,2020,52.0
7713,2021,39.0
7714,2017,0.0
7714,2018,0.0
7714,2019,23.0
7714,2020,
7714,2021,
7715,2017,0.0
7715,2018,13.0
7715,2019,5.0
7715,2020,0.0
7715,2021,0.0
7716,2017,31.0
7716,2018,52.0
7716,2019,52.0
7716,2020,13.0
7716,2021,21.0
7717,2017,42.0
7717,2018,52.0
7717,2019,48.0
7717,2020,36.0
7717,2021,48.0
7718,2017,0.0
7718,2018,0.0
7718,2019,0.0
7718,2020,0.0
7718,2021,14.0
7719,2017,52.0
7719,2018,52.0
7719,2019,52.0
7719,2020,52.0
7719,2021,39.0
7720,2017,
7720,2018,
7720,2019,
7720,2020,
7720,2021,
7721,2017,52.0
7721,2018,52.0
7721,2019,52.0
7721,2020,52.0
7721,2021,52.0
7722,2017,45.0
7722,2018,52.0
7722,2019,52.0
7722,2020,52.0
7722,2021,48.0
7723,2017,52.0
7723,2018,52.0
7723,2019,46.0
7723,2020,
7723,2021,
7724,2017,52.0
7724,2018,52.0
7724,2019,47.0
7724,2020,52.0
7724,2021,52.0
7725,2017,52.0
7725,2018,52.0
7725,2019,
7725,2020,
7725,2021,
7726,2017,45.0
7726,2018,0.0
7726,2019,0.0
7726,2020,0.0
7726,2021,0.0
7727,2017,52.0
7727,2018,29.0
7727,2019,10.0
7727,2020,52.0
7727,2021,50.0
7728,2017,52.0
7728,2018,51.0
7728,2019,52.0
7728,2020,40.0
7728,2021,51.0
7729,2017,0.0
7729,2018,9.0
7729,2019,26.0
7729,2020,0.0
7729,2021,0.0
7730,2017,52.0
7730,2018,52.0
7730,2019,52.0
7730,2020,52.0
7730,2021,40.0
7731,2017,50.0
7731,2018,52.0
7731,2019,25.0
7731,2020,8.0
7731,2021,28.0
7732,2017,52.0
7732,2018,52.0
7732,2019,52.0
7732,2020,7.0
7732,2021,0.0
7733,2017,52.0
7733,2018,52.0
7733,2019,52.0
7733,2020,52.0
7733,2021,42.0
7734,2017,35.0
7734,2018,52.0
7734,2019,41.0
7734,2020,52.0
7734,2021,40.0
7735,2017,6.0
7735,2018,24.0
7735,2019,22.0
7735,2020,52.0
7735,2021,52.0
7736,2017,49.0
7736,2018,52.0
7736,2019,52.0
7736,2020,51.0
7736,2021,48.0
7737,2017,44.0
7737,2018,
7737,2019,
7737,2020,
7737,2021,
7738,2017,52.0
7738,2018,52.0
7738,2019,52.0
7738,2020,52.0
7738,2021,43.0
7739,2017,52.0
7739,2018,52.0
7739,2019,52.0
7739,2020,45.0
7739,2021,0.0
7740,2017,52.0
7740,2018,52.0
7740,2019,52.0
7740,2020,52.0
7740,2021,52.0
7741,2017,52.0
7741,2018,52.0
7741,2019,52.0
7741,2020,4.0
7741,2021,
7742,2017,0.0
7742,2018,0.0
7742,2019,0.0
7742,2020,0.0
7742,2021,0.0
7743,2017,52.0
7743,2018,52.0
7743,2019,52.0
7743,2020,52.0
7743,2021,35.0
7744,2017,9.0
7744,2018,0.0
7744,2019,0.0
7744,2020,0.0
7744,2021,0.0
7745,2017,0.0
7745,2018,0.0
7745,2019,0.0
7745,2020,0.0
7745,2021,0.0
7746,2017,52.0
7746,2018,52.0
7746,2019,52.0
7746,2020,52.0
7746,2021,39.0
7747,2017,0.0
7747,2018,0.0
7747,2019,0.0
7747,2020,0.0
7747,2021,0.0
7748,2017,0.0
7748,2018,0.0
7748,2019,16.0
7748,2020,0.0
7748,2021,0.0
7749,2017,52.0
7749,2018,52.0
7749,2019,52.0
7749,2020,44.0
7749,2021,25.0
7750,2017,
7750,2018,
7750,2019,
7750,2020,52.0
7750,2021,52.0
7751,2017,
7751,2018,
7751,2019,
7751,2020,
7751,2021,
7752,2017,52.0
7752,2018,52.0
7752,2019,52.0
7752,2020,15.0
7752,2021,52.0
7753,2017,
7753,2018,
7753,2019,
7753,2020,
7753,2021,
7755,2017,52.0
7755,2018,52.0
7755,2019,52.0
7755,2020,52.0
7755,2021,49.0
7756,2017,52.0
7756,2018,52.0
7756,2019,52.0
7756,2020,52.0
7756,2021,40.0
7757,2017,0.0
7757,2018,0.0
7757,2019,0.0
7757,2020,0.0
7757,2021,0.0
7758,2017,0.0
7758,2018,0.0
7758,2019,0.0
7758,2020,0.0
7758,2021,0.0
7759,2017,
7759,2018,
7759,2019,
7759,2020,
7759,2021,
7760,2017,49.0
7760,2018,
7760,2019,
7760,2020,
7760,2021,
7761,2017,52.0
7761,2018,52.0
7761,2019,52.0
7761,2020,52.0
7761,2021,47.0
7762,2017,12.0
7762,2018,32.0
7762,2019,37.0
7762,2020,0.0
7762,2021,0.0
7763,2017,0.0
7763,2018,0.0
7763,2019,0.0
7763,2020,0.0
7763,2021,
7764,2017,52.0
7764,2018,52.0
7764,2019,52.0
7764,2020,52.0
7764,2021,40.0
7765,2017,52.0
7765,2018,52.0
7765,2019,52.0
7765,2020,52.0
7765,2021,47.0
7766,2017,52.0
7766,2018,52.0
7766,2019,52.0
7766,2020,52.0
7766,2021,52.0
7767,2017,52.0
7767,2018,52.0
7767,2019,52.0
7767,2020,52.0
7767,2021,52.0
7768,2017,52.0
7768,2018,52.0
7768,2019,52.0
7768,2020,52.0
7768,2021,38.0
7769,2017,52.0
7769,2018,52.0
7769,2019,52.0
7769,2020,52.0
7769,2021,37.0
7770,2017,49.0
7770,2018,52.0
7770,2019,52.0
7770,2020,52.0
7770,2021,44.0
7771,2017,0.0
7771,2018,5.0
7771,2019,29.0
7771,2020,
7771,2021,
7772,2017,52.0
7772,2018,40.0
7772,2019,50.0
7772,2020,52.0
7772,2021,49.0
7773,2017,
7773,2018,
7773,2019,
7773,2020,
7773,2021,
7774,2017,52.0
7774,2018,52.0
7774,2019,52.0
7774,2020,52.0
7774,2021,40.0
7775,2017,
7775,2018,
7775,2019,
7775,2020,
7775,2021,
7776,2017,51.0
7776,2018,50.0
7776,2019,52.0
7776,2020,45.0
7776,2021,42.0
7777,2017,52.0
7777,2018,52.0
7777,2019,52.0
7777,2020,52.0
7777,2021,45.0
7778,2017,
7778,2018,
7778,2019,
7778,2020,
7778,2021,
7779,2017,52.0
7779,2018,52.0
7779,2019,52.0
7779,2020,52.0
7779,2021,41.0
7780,2017,
7780,2018,
7780,2019,
7780,2020,52.0
7780,2021,44.0
7781,2017,52.0
7781,2018,52.0
7781,2019,52.0
7781,2020,52.0
7781,2021,52.0
7782,2017,52.0
7782,2018,52.0
7782,2019,52.0
7782,2020,52.0
7782,2021,52.0
7783,2017,52.0
7783,2018,52.0
7783,2019,52.0
7783,2020,42.0
7783,2021,43.0
7784,2017,52.0
7784,2018,52.0
7784,2019,52.0
7784,2020,52.0
7784,2021,41.0
7785,2017,
7785,2018,
7785,2019,
7785,2020,
7785,2021,
7786,2017,52.0
7786,2018,52.0
7786,2019,52.0
7786,2020,52.0
7786,2021,52.0
7787,2017,46.0
7787,2018,52.0
7787,2019,52.0
7787,2020,52.0
7787,2021,52.0
7788,2017,0.0
7788,2018,0.0
7788,2019,0.0
7788,2020,0.0
7788,2021,0.0
7789,2017,52.0
7789,2018,52.0
7789,2019,44.0
7789,2020,
7789,2021,
7790,2017,52.0
7790,2018,52.0
7790,2019,52.0
7790,2020,52.0
7790,2021,40.0
7791,2017,52.0
7791,2018,52.0
7791,2019,52.0
7791,2020,26.0
7791,2021,
7792,2017,
7792,2018,
7792,2019,
7792,2020,
7792,2021,
7793,2017,
7793,2018,
7793,2019,
7793,2020,
7793,2021,
7794,2017,52.0
7794,2018,52.0
7794,2019,52.0
7794,2020,52.0
7794,2021,39.0
7795,2017,52.0
7795,2018,52.0
7795,2019,52.0
7795,2020,52.0
7795,2021,50.0
7796,2017,52.0
7796,2018,52.0
7796,2019,52.0
7796,2020,52.0
7796,2021,49.0
7797,2017,49.0
7797,2018,0.0
7797,2019,0.0
7797,2020,0.0
7797,2021,0.0
7798,2017,52.0
7798,2018,40.0
7798,2019,52.0
7798,2020,52.0
7798,2021,37.0
7799,2017,52.0
7799,2018,52.0
7799,2019,52.0
7799,2020,52.0
7799,2021,45.0
7800,2017,52.0
7800,2018,52.0
7800,2019,52.0
7800,2020,52.0
7800,2021,49.0
7801,2017,48.0
7801,2018,17.0
7801,2019,0.0
7801,2020,34.0
7801,2021,38.0
7802,2017,52.0
7802,2018,52.0
7802,2019,52.0
7802,2020,52.0
7802,2021,47.0
7803,2017,52.0
7803,2018,52.0
7803,2019,50.0
7803,2020,52.0
7803,2021,49.0
7804,2017,52.0
7804,2018,52.0
7804,2019,52.0
7804,2020,52.0
7804,2021,46.0
7805,2017,52.0
7805,2018,52.0
7805,2019,52.0
7805,2020,52.0
7805,2021,40.0
7806,2017,52.0
7806,2018,52.0
7806,2019,52.0
7806,2020,15.0
7806,2021,
7807,2017,0.0
7807,2018,0.0
7807,2019,0.0
7807,2020,0.0
7807,2021,0.0
7808,2017,52.0
7808,2018,52.0
7808,2019,52.0
7808,2020,50.0
7808,2021,47.0
7809,2017,
7809,2018,
7809,2019,
7809,2020,
7809,2021,
7810,2017,0.0
7810,2018,46.0
7810,2019,52.0
7810,2020,52.0
7810,2021,46.0
7811,2017,52.0
7811,2018,52.0
7811,2019,52.0
7811,2020,52.0
7811,2021,52.0
7812,2017,52.0
7812,2018,52.0
7812,2019,52.0
7812,2020,52.0
7812,2021,44.0
7813,2017,52.0
7813,2018,52.0
7813,2019,52.0
7813,2020,47.0
7813,2021,41.0
7814,2017,52.0
7814,2018,52.0
7814,2019,52.0
7814,2020,52.0
7814,2021,39.0
7815,2017,0.0
7815,2018,0.0
7815,2019,0.0
7815,2020,12.0
7815,2021,51.0
7816,2017,33.0
7816,2018,42.0
7816,2019,15.0
7816,2020,0.0
7816,2021,0.0
7817,2017,52.0
7817,2018,52.0
7817,2019,52.0
7817,2020,52.0
7817,2021,26.0
7818,2017,0.0
7818,2018,0.0
7818,2019,0.0
7818,2020,0.0
7818,2021,0.0
7819,2017,52.0
7819,2018,40.0
7819,2019,52.0
7819,2020,52.0
7819,2021,51.0
7820,2017,52.0
7820,2018,52.0
7820,2019,52.0
7820,2020,52.0
7820,2021,52.0
7821,2017,52.0
7821,2018,52.0
7821,2019,35.0
7821,2020,52.0
7821,2021,28.0
7822,2017,0.0
7822,2018,43.0
7822,2019,51.0
7822,2020,52.0
7822,2021,44.0
7823,2017,0.0
7823,2018,0.0
7823,2019,48.0
7823,2020,0.0
7823,2021,0.0
7824,2017,52.0
7824,2018,52.0
7824,2019,52.0
7824,2020,52.0
7824,2021,42.0
7825,2017,47.0
7825,2018,52.0
7825,2019,51.0
7825,2020,51.0
7825,2021,42.0
7826,2017,52.0
7826,2018,52.0
7826,2019,52.0
7826,2020,33.0
7826,2021,37.0
7827,2017,52.0
7827,2018,52.0
7827,2019,44.0
7827,2020,0.0
7827,2021,0.0
7828,2017,0.0
7828,2018,0.0
7828,2019,20.0
7828,2020,6.0
7828,2021,5.0
7829,2017,11.0
7829,2018,46.0
7829,2019,42.0
7829,2020,39.0
7829,2021,12.0
7830,2017,46.0
7830,2018,52.0
7830,2019,49.0
7830,2020,52.0
7830,2021,43.0
7831,2017,52.0
7831,2018,52.0
7831,2019,24.0
7831,2020,0.0
7831,2021,0.0
7832,2017,52.0
7832,2018,52.0
7832,2019,52.0
7832,2020,52.0
7832,2021,50.0
7833,2017,52.0
7833,2018,52.0
7833,2019,51.0
7833,2020,
7833,2021,
7834,2017,0.0
7834,2018,0.0
7834,2019,6.0
7834,2020,48.0
7834,2021,0.0
7835,2017,0.0
7835,2018,0.0
7835,2019,0.0
7835,2020,0.0
7835,2021,0.0
7836,2017,
7836,2018,
7836,2019,
7836,2020,
7836,2021,
7837,2017,19.0
7837,2018,52.0
7837,2019,52.0
7837,2020,52.0
7837,2021,43.0
7838,2017,52.0
7838,2018,49.0
7838,2019,40.0
7838,2020,7.0
7838,2021,0.0
7839,2017,0.0
7839,2018,0.0
7839,2019,0.0
7839,2020,0.0
7839,2021,0.0
7840,2017,0.0
7840,2018,0.0
7840,2019,0.0
7840,2020,0.0
7840,2021,0.0
7841,2017,0.0
7841,2018,0.0
7841,2019,0.0
7841,2020,0.0
7841,2021,0.0
7842,2017,52.0
7842,2018,52.0
7842,2019,13.0
7842,2020,0.0
7842,2021,0.0
7843,2017,52.0
7843,2018,52.0
7843,2019,51.0
7843,2020,52.0
7843,2021,40.0
7844,2017,0.0
7844,2018,0.0
7844,2019,0.0
7844,2020,0.0
7844,2021,0.0
7845,2017,51.0
7845,2018,52.0
7845,2019,52.0
7845,2020,52.0
7845,2021,42.0
7846,2017,51.0
7846,2018,52.0
7846,2019,52.0
7846,2020,51.0
7846,2021,36.0
7847,2017,
7847,2018,
7847,2019,
7847,2020,
7847,2021,
7848,2017,0.0
7848,2018,0.0
7848,2019,0.0
7848,2020,0.0
7848,2021,
7849,2017,52.0
7849,2018,52.0
7849,2019,32.0
7849,2020,0.0
7849,2021,0.0
7850,2017,52.0
7850,2018,52.0
7850,2019,52.0
7850,2020,6.0
7850,2021,0.0
7851,2017,0.0
7851,2018,12.0
7851,2019,52.0
7851,2020,52.0
7851,2021,37.0
7852,2017,52.0
7852,2018,52.0
7852,2019,
7852,2020,0.0
7852,2021,0.0
7853,2017,52.0
7853,2018,35.0
7853,2019,52.0
7853,2020,52.0
7853,2021,52.0
7854,2017,52.0
7854,2018,50.0
7854,2019,51.0
7854,2020,50.0
7854,2021,52.0
7855,2017,52.0
7855,2018,52.0
7855,2019,52.0
7855,2020,52.0
7855,2021,48.0
7856,2017,52.0
7856,2018,52.0
7856,2019,39.0
7856,2020,52.0
7856,2021,52.0
7857,2017,52.0
7857,2018,52.0
7857,2019,24.0
7857,2020,52.0
7857,2021,50.0
7858,2017,52.0
7858,2018,52.0
7858,2019,50.0
7858,2020,52.0
7858,2021,52.0
7859,2017,40.0
7859,2018,13.0
7859,2019,52.0
7859,2020,52.0
7859,2021,37.0
7860,2017,7.0
7860,2018,8.0
7860,2019,9.0
7860,2020,52.0
7860,2021,46.0
7861,2017,52.0
7861,2018,52.0
7861,2019,52.0
7861,2020,16.0
7861,2021,
7862,2017,27.0
7862,2018,45.0
7862,2019,46.0
7862,2020,47.0
7862,2021,8.0
7863,2017,0.0
7863,2018,0.0
7863,2019,0.0
7863,2020,0.0
7863,2021,11.0
7864,2017,52.0
7864,2018,52.0
7864,2019,52.0
7864,2020,52.0
7864,2021,49.0
7865,2017,45.0
7865,2018,5.0
7865,2019,44.0
7865,2020,52.0
7865,2021,41.0
7866,2017,52.0
7866,2018,52.0
7866,2019,48.0
7866,2020,52.0
7866,2021,52.0
7867,2017,23.0
7867,2018,52.0
7867,2019,13.0
7867,2020,2.0
7867,2021,42.0
7868,2017,52.0
7868,2018,52.0
7868,2019,52.0
7868,2020,52.0
7868,2021,45.0
7869,2017,0.0
7869,2018,0.0
7869,2019,0.0
7869,2020,
7869,2021,
7870,2017,52.0
7870,2018,52.0
7870,2019,52.0
7870,2020,52.0
7870,2021,44.0
7871,2017,51.0
7871,2018,37.0
7871,2019,16.0
7871,2020,46.0
7871,2021,47.0
7872,2017,52.0
7872,2018,52.0
7872,2019,52.0
7872,2020,52.0
7872,2021,39.0
7873,2017,47.0
7873,2018,52.0
7873,2019,52.0
7873,2020,51.0
7873,2021,41.0
7874,2017,52.0
7874,2018,52.0
7874,2019,52.0
7874,2020,52.0
7874,2021,52.0
7875,2017,52.0
7875,2018,52.0
7875,2019,52.0
7875,2020,52.0
7875,2021,8.0
7876,2017,52.0
7876,2018,52.0
7876,2019,52.0
7876,2020,52.0
7876,2021,49.0
7877,2017,52.0
7877,2018,52.0
7877,2019,52.0
7877,2020,52.0
7877,2021,48.0
7878,2017,52.0
7878,2018,52.0
7878,2019,52.0
7878,2020,52.0
7878,2021,52.0
7879,2017,
7879,2018,
7879,2019,
7879,2020,
7879,2021,
7880,2017,32.0
7880,2018,52.0
7880,2019,52.0
7880,2020,9.0
7880,2021,42.0
7881,2017,0.0
7881,2018,0.0
7881,2019,0.0
7881,2020,0.0
7881,2021,
7882,2017,52.0
7882,2018,52.0
7882,2019,52.0
7882,2020,52.0
7882,2021,50.0
7883,2017,0.0
7883,2018,0.0
7883,2019,
7883,2020,
7883,2021,
7884,2017,0.0
7884,2018,0.0
7884,2019,0.0
7884,2020,0.0
7884,2021,0.0
7885,2017,0.0
7885,2018,0.0
7885,2019,0.0
7885,2020,0.0
7885,2021,0.0
7886,2017,52.0
7886,2018,52.0
7886,2019,52.0
7886,2020,52.0
7886,2021,52.0
7887,2017,52.0
7887,2018,52.0
7887,2019,52.0
7887,2020,52.0
7887,2021,52.0
7888,2017,52.0
7888,2018,52.0
7888,2019,48.0
7888,2020,52.0
7888,2021,42.0
7889,2017,0.0
7889,2018,0.0
7889,2019,38.0
7889,2020,52.0
7889,2021,44.0
7890,2017,52.0
7890,2018,52.0
7890,2019,52.0
7890,2020,52.0
7890,2021,43.0
7891,2017,52.0
7891,2018,52.0
7891,2019,52.0
7891,2020,52.0
7891,2021,52.0
7892,2017,52.0
7892,2018,52.0
7892,2019,52.0
7892,2020,32.0
7892,2021,33.0
7893,2017,52.0
7893,2018,51.0
7893,2019,32.0
7893,2020,0.0
7893,2021,32.0
7894,2017,52.0
7894,2018,52.0
7894,2019,52.0
7894,2020,52.0
7894,2021,52.0
7895,2017,52.0
7895,2018,52.0
7895,2019,52.0
7895,2020,52.0
7895,2021,42.0
7896,2017,26.0
7896,2018,37.0
7896,2019,38.0
7896,2020,52.0
7896,2021,48.0
7897,2017,14.0
7897,2018,0.0
7897,2019,
7897,2020,
7897,2021,
7898,2017,52.0
7898,2018,52.0
7898,2019,52.0
7898,2020,52.0
7898,2021,42.0
7899,2017,45.0
7899,2018,32.0
7899,2019,52.0
7899,2020,52.0
7899,2021,41.0
7900,2017,
7900,2018,
7900,2019,
7900,2020,
7900,2021,
7901,2017,0.0
7901,2018,22.0
7901,2019,52.0
7901,2020,52.0
7901,2021,41.0
7902,2017,
7902,2018,51.0
7902,2019,52.0
7902,2020,52.0
7902,2021,30.0
7903,2017,0.0
7903,2018,0.0
7903,2019,0.0
7903,2020,0.0
7903,2021,0.0
7904,2017,17.0
7904,2018,0.0
7904,2019,48.0
7904,2020,52.0
7904,2021,41.0
7905,2017,52.0
7905,2018,13.0
7905,2019,0.0
7905,2020,0.0
7905,2021,0.0
7906,2017,51.0
7906,2018,52.0
7906,2019,52.0
7906,2020,52.0
7906,2021,52.0
7907,2017,
7907,2018,
7907,2019,
7907,2020,
7907,2021,
7908,2017,0.0
7908,2018,0.0
7908,2019,0.0
7908,2020,0.0
7908,2021,0.0
7909,2017,52.0
7909,2018,52.0
7909,2019,38.0
7909,2020,15.0
7909,2021,0.0
7910,2017,0.0
7910,2018,0.0
7910,2019,38.0
7910,2020,0.0
7910,2021,40.0
7911,2017,52.0
7911,2018,50.0
7911,2019,30.0
7911,2020,25.0
7911,2021,42.0
7912,2017,0.0
7912,2018,0.0
7912,2019,0.0
7912,2020,0.0
7912,2021,13.0
7913,2017,52.0
7913,2018,52.0
7913,2019,52.0
7913,2020,17.0
7913,2021,0.0
7914,2017,0.0
7914,2018,0.0
7914,2019,0.0
7914,2020,0.0
7914,2021,0.0
7915,2017,49.0
7915,2018,52.0
7915,2019,49.0
7915,2020,47.0
7915,2021,48.0
7916,2017,52.0
7916,2018,52.0
7916,2019,40.0
7916,2020,52.0
7916,2021,40.0
7917,2017,0.0
7917,2018,38.0
7917,2019,52.0
7917,2020,52.0
7917,2021,52.0
7918,2017,
7918,2018,
7918,2019,
7918,2020,
7918,2021,
7919,2017,0.0
7919,2018,0.0
7919,2019,0.0
7919,2020,0.0
7919,2021,0.0
7920,2017,0.0
7920,2018,0.0
7920,2019,0.0
7920,2020,0.0
7920,2021,0.0
7921,2017,
7921,2018,
7921,2019,
7921,2020,
7921,2021,
7923,2017,9.0
7923,2018,7.0
7923,2019,
7923,2020,
7923,2021,
7924,2017,
7924,2018,
7924,2019,
7924,2020,
7924,2021,
7925,2017,35.0
7925,2018,52.0
7925,2019,52.0
7925,2020,52.0
7925,2021,41.0
7926,2017,52.0
7926,2018,52.0
7926,2019,52.0
7926,2020,52.0
7926,2021,52.0
7927,2017,52.0
7927,2018,52.0
7927,2019,37.0
7927,2020,0.0
7927,2021,9.0
7928,2017,
7928,2018,
7928,2019,
7928,2020,
7928,2021,
7929,2017,52.0
7929,2018,52.0
7929,2019,52.0
7929,2020,52.0
7929,2021,49.0
7930,2017,40.0
7930,2018,52.0
7930,2019,52.0
7930,2020,15.0
7930,2021,40.0
7931,2017,
7931,2018,
7931,2019,
7931,2020,
7931,2021,
7932,2017,
7932,2018,
7932,2019,
7932,2020,
7932,2021,
7933,2017,
7933,2018,
7933,2019,
7933,2020,
7933,2021,
7934,2017,33.0
7934,2018,52.0
7934,2019,33.0
7934,2020,28.0
7934,2021,44.0
7935,2017,0.0
7935,2018,0.0
7935,2019,0.0
7935,2020,0.0
7935,2021,0.0
7936,2017,52.0
7936,2018,52.0
7936,2019,52.0
7936,2020,52.0
7936,2021,41.0
7937,2017,0.0
7937,2018,42.0
7937,2019,52.0
7937,2020,52.0
7937,2021,52.0
7938,2017,
7938,2018,
7938,2019,
7938,2020,
7938,2021,
7939,2017,52.0
7939,2018,41.0
7939,2019,52.0
7939,2020,52.0
7939,2021,43.0
7940,2017,0.0
7940,2018,0.0
7940,2019,0.0
7940,2020,0.0
7940,2021,
7941,2017,0.0
7941,2018,0.0
7941,2019,4.0
7941,2020,52.0
7941,2021,52.0
7942,2017,52.0
7942,2018,52.0
7942,2019,52.0
7942,2020,52.0
7942,2021,52.0
7943,2017,52.0
7943,2018,52.0
7943,2019,36.0
7943,2020,30.0
7943,2021,51.0
7944,2017,44.0
7944,2018,52.0
7944,2019,52.0
7944,2020,52.0
7944,2021,40.0
7945,2017,52.0
7945,2018,52.0
7945,2019,52.0
7945,2020,52.0
7945,2021,38.0
7946,2017,52.0
7946,2018,52.0
7946,2019,52.0
7946,2020,52.0
7946,2021,36.0
7947,2017,52.0
7947,2018,52.0
7947,2019,39.0
7947,2020,6.0
7947,2021,41.0
7948,2017,52.0
7948,2018,52.0
7948,2019,52.0
7948,2020,40.0
7948,2021,41.0
7949,2017,41.0
7949,2018,34.0
7949,2019,43.0
7949,2020,12.0
7949,2021,0.0
7950,2017,0.0
7950,2018,0.0
7950,2019,0.0
7950,2020,0.0
7950,2021,0.0
7951,2017,52.0
7951,2018,52.0
7951,2019,52.0
7951,2020,52.0
7951,2021,39.0
7952,2017,52.0
7952,2018,52.0
7952,2019,52.0
7952,2020,42.0
7952,2021,38.0
7953,2017,31.0
7953,2018,52.0
7953,2019,52.0
7953,2020,
7953,2021,
7954,2017,
7954,2018,
7954,2019,
7954,2020,
7954,2021,
7955,2017,0.0
7955,2018,0.0
7955,2019,0.0
7955,2020,0.0
7955,2021,0.0
7956,2017,52.0
7956,2018,52.0
7956,2019,52.0
7956,2020,52.0
7956,2021,43.0
7958,2017,52.0
7958,2018,52.0
7958,2019,52.0
7958,2020,52.0
7958,2021,39.0
7959,2017,
7959,2018,
7959,2019,
7959,2020,
7959,2021,
7960,2017,52.0
7960,2018,52.0
7960,2019,1.0
7960,2020,52.0
7960,2021,49.0
7961,2017,52.0
7961,2018,52.0
7961,2019,52.0
7961,2020,19.0
7961,2021,0.0
7962,2017,52.0
7962,2018,18.0
7962,2019,27.0
7962,2020,14.0
7962,2021,41.0
7963,2017,51.0
7963,2018,50.0
7963,2019,0.0
7963,2020,0.0
7963,2021,0.0
7964,2017,52.0
7964,2018,52.0
7964,2019,52.0
7964,2020,52.0
7964,2021,37.0
7965,2017,20.0
7965,2018,35.0
7965,2019,38.0
7965,2020,27.0
7965,2021,0.0
7966,2017,52.0
7966,2018,52.0
7966,2019,52.0
7966,2020,3.0
7966,2021,6.0
7967,2017,0.0
7967,2018,48.0
7967,2019,52.0
7967,2020,9.0
7967,2021,
7968,2017,
7968,2018,
7968,2019,
7968,2020,
7968,2021,
7969,2017,44.0
7969,2018,
7969,2019,52.0
7969,2020,52.0
7969,2021,43.0
7970,2017,
7970,2018,
7970,2019,
7970,2020,
7970,2021,
7971,2017,
7971,2018,
7971,2019,0.0
7971,2020,0.0
7971,2021,0.0
7972,2017,6.0
7972,2018,52.0
7972,2019,5.0
7972,2020,37.0
7972,2021,11.0
7973,2017,52.0
7973,2018,52.0
7973,2019,52.0
7973,2020,51.0
7973,2021,0.0
7974,2017,
7974,2018,
7974,2019,
7974,2020,
7974,2021,
7975,2017,0.0
7975,2018,0.0
7975,2019,4.0
7975,2020,19.0
7975,2021,
7977,2017,52.0
7977,2018,52.0
7977,2019,52.0
7977,2020,52.0
7977,2021,51.0
7978,2017,52.0
7978,2018,52.0
7978,2019,52.0
7978,2020,38.0
7978,2021,41.0
7979,2017,51.0
7979,2018,52.0
7979,2019,52.0
7979,2020,52.0
7979,2021,37.0
7980,2017,52.0
7980,2018,51.0
7980,2019,43.0
7980,2020,38.0
7980,2021,42.0
7981,2017,38.0
7981,2018,18.0
7981,2019,51.0
7981,2020,0.0
7981,2021,0.0
7982,2017,
7982,2018,
7982,2019,
7982,2020,
7982,2021,
7983,2017,0.0
7983,2018,0.0
7983,2019,0.0
7983,2020,0.0
7983,2021,0.0
7984,2017,0.0
7984,2018,0.0
7984,2019,0.0
7984,2020,0.0
7984,2021,0.0
7985,2017,52.0
7985,2018,34.0
7985,2019,51.0
7985,2020,52.0
7985,2021,41.0
7986,2017,52.0
7986,2018,51.0
7986,2019,52.0
7986,2020,51.0
7986,2021,43.0
7987,2017,52.0
7987,2018,48.0
7987,2019,52.0
7987,2020,51.0
7987,2021,43.0
7988,2017,43.0
7988,2018,0.0
7988,2019,11.0
7988,2020,52.0
7988,2021,44.0
7989,2017,52.0
7989,2018,52.0
7989,2019,52.0
7989,2020,52.0
7989,2021,40.0
7990,2017,
7990,2018,
7990,2019,
7990,2020,
7990,2021,
7991,2017,0.0
7991,2018,0.0
7991,2019,0.0
7991,2020,0.0
7991,2021,0.0
7992,2017,52.0
7992,2018,52.0
7992,2019,52.0
7992,2020,44.0
