itemid,citation,creatorid,creator,title,birth_year,death_year,category,creation_date
172815,"Talbot, William",3011,Albert Bierstad,"Mount Starr King, Yosemite",1830,1902,American - Painting,1866
172815,"Hendricks, Gord",3011,Albert Bierstad,"Mount Starr King, Yosemite",1830,1902,American - Painting,1866
172815,"Startz, Jane. <",3011,Albert Bierstad,"Mount Starr King, Yosemite",1830,1902,American - Painting,1866
172815,"Johnson, Mark M",3011,Albert Bierstad,"Mount Starr King, Yosemite",1830,1902,American - Painting,1866
172815,"Talbot, William",3011,Albert Bierstad,"Mount Starr King, Yosemite",1830,1902,American - Painting,1866
172815,Cleveland Museu,3011,Albert Bierstad,"Mount Starr King, Yosemite",1830,1902,American - Painting,1866
172815,"Robertson, Bruc",3011,Albert Bierstad,"Mount Starr King, Yosemite",1830,1902,American - Painting,1866
172815,"Chong, Alan. <e",3011,Albert Bierstad,"Mount Starr King, Yosemite",1830,1902,American - Painting,1866
172815,"Turner, Evan H.",3011,Albert Bierstad,"Mount Starr King, Yosemite",1830,1902,American - Painting,1866
172815,"Coudert, Marie-",3011,Albert Bierstad,"Mount Starr King, Yosemite",1830,1902,American - Painting,1866
172815,"Adams, Henry. <",3011,Albert Bierstad,"Mount Starr King, Yosemite",1830,1902,American - Painting,1866
172815,"Cole, Mark, ""Pi",3011,Albert Bierstad,"Mount Starr King, Yosemite",1830,1902,American - Painting,1866
172815,"Green, Tyler. <",3011,Albert Bierstad,"Mount Starr King, Yosemite",1830,1902,American - Painting,1866
172828,"C. Owen Lublin,",4062,George Luks (Am,Holiday on the Hudson,1866,1933,American - Painting,c. 1912
172828,"Francis, Henry ",4062,George Luks (Am,Holiday on the Hudson,1866,1933,American - Painting,c. 1912
172828,Cleveland Museu,4062,George Luks (Am,Holiday on the Hudson,1866,1933,American - Painting,c. 1912
172828,Cleveland Museu,4062,George Luks (Am,Holiday on the Hudson,1866,1933,American - Painting,c. 1912
172828,The Cleveland M,4062,George Luks (Am,Holiday on the Hudson,1866,1933,American - Painting,c. 1912
172828,<em>The Beauty ,4062,George Luks (Am,Holiday on the Hudson,1866,1933,American - Painting,c. 1912
172828,The Cleveland M,4062,George Luks (Am,Holiday on the Hudson,1866,1933,American - Painting,c. 1912
172828,The Cleveland M,4062,George Luks (Am,Holiday on the Hudson,1866,1933,American - Painting,c. 1912
172828,"Adams, Celeste,",4062,George Luks (Am,Holiday on the Hudson,1866,1933,American - Painting,c. 1912
172828,"""A Check List: ",4062,George Luks (Am,Holiday on the Hudson,1866,1933,American - Painting,c. 1912
172828,Albright-Knox A,4062,George Luks (Am,Holiday on the Hudson,1866,1933,American - Painting,c. 1912
172828,The Cleveland M,4062,George Luks (Am,Holiday on the Hudson,1866,1933,American - Painting,c. 1912
172828,"Chong, Alan. <e",4062,George Luks (Am,Holiday on the Hudson,1866,1933,American - Painting,c. 1912
172828,"Gambone, Robert",4062,George Luks (Am,Holiday on the Hudson,1866,1933,American - Painting,c. 1912
172828,|<em> Paintings,4062,George Luks (Am,Holiday on the Hudson,1866,1933,American - Painting,c. 1912
172894,"Haskell, Barbar",4010,Charles Demuth ,Amaryllis,1883,1935,DR - American 20th Century,c. 1923
172894,"Gerdts, William",4010,Charles Demuth ,Amaryllis,1883,1935,DR - American 20th Century,c. 1923
172894,"McBride, Henry.",4010,Charles Demuth ,Amaryllis,1883,1935,DR - American 20th Century,c. 1923
172894,<em>Charles Dem,4010,Charles Demuth ,Amaryllis,1883,1935,DR - American 20th Century,c. 1923
172894,"Ritchie, Andrew",4010,Charles Demuth ,Amaryllis,1883,1935,DR - American 20th Century,c. 1923
172894,"Farnham, Emily.",4010,Charles Demuth ,Amaryllis,1883,1935,DR - American 20th Century,c. 1923
172894,<em>Charles Dem,4010,Charles Demuth ,Amaryllis,1883,1935,DR - American 20th Century,c. 1923
172894,"Farnham, Emily.",4010,Charles Demuth ,Amaryllis,1883,1935,DR - American 20th Century,c. 1923
172894,"Gedhard, David ",4010,Charles Demuth ,Amaryllis,1883,1935,DR - American 20th Century,c. 1923
172894,"Adams, Celeste,",4010,Charles Demuth ,Amaryllis,1883,1935,DR - American 20th Century,c. 1923
172894,"Anderson, Denni",4010,Charles Demuth ,Amaryllis,1883,1935,DR - American 20th Century,c. 1923
172894,"DeGrazia, Diane",4010,Charles Demuth ,Amaryllis,1883,1935,DR - American 20th Century,c. 1923
172954,"Pène du Bois, ",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Milliken, Willi",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Kelly, Grace. """,6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Kelly, Grace. """,6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Kelly, Grace. """,6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Frary, JT. ""Oil",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Francis, Henry ",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"""Museum Accessi",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,Museum of Moder,6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Sherburne, E. C",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,Arts Club of Ch,6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"""Hills, South T",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,The Cleveland M,6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Hopper, Edward.",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Bouché, Louis,",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Goodrich, Lloyd",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Burchfield, Cha",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,Worcester Art M,6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,The Cleveland M,6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,Flint Institute,6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,University of A,6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Goodrich, Lloyd",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,The Cleveland M,6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,The Cleveland M,6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Gillies, Jean. ",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Adams, Celeste,",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Heller, Nancy, ",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Johnson, Mark M",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,The Cleveland M,6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Billeter, Erika",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Levin, Gail. <e",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Goodrich, Lloyd",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Goodrich, Lloyd",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Robertson, Bruc",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,The Cleveland M,6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Robertson, Bruc",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Költzsch, Geor",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Little, Carl. <",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Chong, Alan. <e",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Levin, Gail. <e",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Costantino, Mar",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Levin, Gail. <e",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Lyons, Deborah,",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Kranzfelder, Iv",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Harris, Patrici",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Chassey, Éric ",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Anfam, David, a",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Donley, Gregory",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Troyen, Carol, ",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Wells, Walter. ",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Zezima, Katie. ",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Klinkenborg, Ve",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Simon, L. Marci",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Adams, Henry. <",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Vincent, Marc. ",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Farrés, Ernest",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Little, Carl. <",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
172954,"Foster, Carter ",6568,Edward Hopper (,"Hills, South Truro",1882,1967,American - Painting,1930
173111,"Maciejunes, Nan",3989,Charles Burchfi,White Violets and Coal Mine,1893,1967,DR - American 20th Century,1918
173111,<em>Exhibition ,3989,Charles Burchfi,White Violets and Coal Mine,1893,1967,DR - American 20th Century,1918
173111,"Trovato, Joseph",3989,Charles Burchfi,White Violets and Coal Mine,1893,1967,DR - American 20th Century,1918
173111,"Townsend, J. Be",3989,Charles Burchfi,White Violets and Coal Mine,1893,1967,DR - American 20th Century,1918
173111,"Bauer, John I. ",3989,Charles Burchfi,White Violets and Coal Mine,1893,1967,DR - American 20th Century,1918
173111,"Maciejunes, Nan",3989,Charles Burchfi,White Violets and Coal Mine,1893,1967,DR - American 20th Century,1918
173111,<em>Charles Bur,3989,Charles Burchfi,White Violets and Coal Mine,1893,1967,DR - American 20th Century,1918
173111,"Burchfield, Lou",3989,Charles Burchfi,White Violets and Coal Mine,1893,1967,DR - American 20th Century,1918
173111,"O'Connor, John,",3989,Charles Burchfi,White Violets and Coal Mine,1893,1967,DR - American 20th Century,1918
173111,"Trovato, Joseph",3989,Charles Burchfi,White Violets and Coal Mine,1893,1967,DR - American 20th Century,1918
173111,"Curry, Larry. <",3989,Charles Burchfi,White Violets and Coal Mine,1893,1967,DR - American 20th Century,1918
173111,Cleveland Museu,3989,Charles Burchfi,White Violets and Coal Mine,1893,1967,DR - American 20th Century,1918
173111,"Foshay, Ella M.",3989,Charles Burchfi,White Violets and Coal Mine,1893,1967,DR - American 20th Century,1918
173111,"Baur, John I. H",3989,Charles Burchfi,White Violets and Coal Mine,1893,1967,DR - American 20th Century,1918
173111,|<em> Paintings,3989,Charles Burchfi,White Violets and Coal Mine,1893,1967,DR - American 20th Century,1918
173263,<em>Exposition ,1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Saunier, Charle",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Coquiot, Gustav",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Brook, Alexande",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Barthélemy, A. ",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Milliken, Willi",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Joyant, Maurice",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Joyant, Maurice",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,The Cleveland M,1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,“Lists of Objec,1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,<em>Exposition ,1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Wilenski, R. H.",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"MacOrlan, Pierr",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,<em>Independent,1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Milliken, Willi",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Milliken, Willi",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,<em>Toulouse-La,1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Uhde, Wilhelm. ",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"""Cleveland Muse",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Jewell, Edward ",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,<em>Paintings i,1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Visson, Vladimi",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"<em>Paintings, ",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Saint-Gaudens, ",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Florisoone, Mic",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Jourdain, Franc",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Mack, Gerstle. ",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Cooper, Douglas",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,<em>Toulouse-La,1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Jourdain, Franc",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Dortu, M.G., Je",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,<em>Toulouse-La,1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,<em>A Loan Exhi,1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,The Cleveland M,1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Lowry, Bates.<e",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,<em>Centenaire ,1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,The Cleveland M,1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,The Cleveland M,1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Caproni, Giorgi",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Lassaigne, Jacq",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Dortu, M. G. <e",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Lieberman, Will",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Thomson, Richar",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,The Cleveland M,1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Stuckey, Charle",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,<em>Tabacco sto,1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Henze, Anton. <",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,<em>Toulouse-La,1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Schimmel, Herbe",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Murray, Gale Ba",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Walther, Ingo F",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Robinson, Fred ",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Shimohama, Akik",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Pelfrey, Robert",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Cate, Phlilip D",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,Cleveland Museu,1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Bos, Eric. <em>",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Zmelty, Nicolas",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Lloyd, Christop",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Zmelty, Nicolas",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173263,"Salsbury, Brita",1856,Henri de Toulou,Monsieur Boileau at the Café,1864,1901,DR - French,1893
173641,The Cleveland M,1571,William Adolphe,Rest,1825,1905,Mod Euro - Painting 1800-1960,1879
173641,The Cleveland M,1571,William Adolphe,Rest,1825,1905,Mod Euro - Painting 1800-1960,1879
173641,Cleveland Museu,1571,William Adolphe,Rest,1825,1905,Mod Euro - Painting 1800-1960,1879
173641,"Argencourt, Lou",1571,William Adolphe,Rest,1825,1905,Mod Euro - Painting 1800-1960,1879
173641,"Ross, Frederick",1571,William Adolphe,Rest,1825,1905,Mod Euro - Painting 1800-1960,1879
173641,"Paul, Tanya and",1571,William Adolphe,Rest,1825,1905,Mod Euro - Painting 1800-1960,1879
173641,"Rikhof, Maaike.",1571,William Adolphe,Rest,1825,1905,Mod Euro - Painting 1800-1960,1879
173963,"Baur, John I. H",3989,Charles Burchfi,Setting Sun through the Catalpas (Late August Sunset),1893,1967,DR - American 20th Century,27-Aug-16
173963,"Maciejunes, Nan",3989,Charles Burchfi,Setting Sun through the Catalpas (Late August Sunset),1893,1967,DR - American 20th Century,27-Aug-16
173963,"Townsend, J. Be",3989,Charles Burchfi,Setting Sun through the Catalpas (Late August Sunset),1893,1967,DR - American 20th Century,27-Aug-16
173963,<em>Exhibition ,3989,Charles Burchfi,Setting Sun through the Catalpas (Late August Sunset),1893,1967,DR - American 20th Century,27-Aug-16
173963,"Maciejunes, Nan",3989,Charles Burchfi,Setting Sun through the Catalpas (Late August Sunset),1893,1967,DR - American 20th Century,27-Aug-16
173963,"Bauer, John I. ",3989,Charles Burchfi,Setting Sun through the Catalpas (Late August Sunset),1893,1967,DR - American 20th Century,27-Aug-16
173963,"O'Connor, John,",3989,Charles Burchfi,Setting Sun through the Catalpas (Late August Sunset),1893,1967,DR - American 20th Century,27-Aug-16
173963,"""Pittsburgh: A ",3989,Charles Burchfi,Setting Sun through the Catalpas (Late August Sunset),1893,1967,DR - American 20th Century,27-Aug-16
173963,"Trovato, Joseph",3989,Charles Burchfi,Setting Sun through the Catalpas (Late August Sunset),1893,1967,DR - American 20th Century,27-Aug-16
173963,"Curry, Larry. <",3989,Charles Burchfi,Setting Sun through the Catalpas (Late August Sunset),1893,1967,DR - American 20th Century,27-Aug-16
173963,"Trovato, Joseph",3989,Charles Burchfi,Setting Sun through the Catalpas (Late August Sunset),1893,1967,DR - American 20th Century,27-Aug-16
173965,"Hopper, Edward ",6568,Edward Hopper (,Lighthouse Village (also known as Cape Elizabeth),1882,1967,DR - American 20th Century,1929
173965,<em>An Exhibiti,6568,Edward Hopper (,Lighthouse Village (also known as Cape Elizabeth),1882,1967,DR - American 20th Century,1929
173965,"O'Connor, Jr, J",6568,Edward Hopper (,Lighthouse Village (also known as Cape Elizabeth),1882,1967,DR - American 20th Century,1929
173965,"Coates, Robert ",6568,Edward Hopper (,Lighthouse Village (also known as Cape Elizabeth),1882,1967,DR - American 20th Century,1929
173965,<em>A Survey of,6568,Edward Hopper (,Lighthouse Village (also known as Cape Elizabeth),1882,1967,DR - American 20th Century,1929
173965,"Benesch, Otto, ",6568,Edward Hopper (,Lighthouse Village (also known as Cape Elizabeth),1882,1967,DR - American 20th Century,1929
173965,"Goodrich, Lloyd",6568,Edward Hopper (,Lighthouse Village (also known as Cape Elizabeth),1882,1967,DR - American 20th Century,1929
173965,"Goodrich, Lloyd",6568,Edward Hopper (,Lighthouse Village (also known as Cape Elizabeth),1882,1967,DR - American 20th Century,1929
173965,"Goodrich, Lloyd",6568,Edward Hopper (,Lighthouse Village (also known as Cape Elizabeth),1882,1967,DR - American 20th Century,1929
173965,"Little, Carl. <",6568,Edward Hopper (,Lighthouse Village (also known as Cape Elizabeth),1882,1967,DR - American 20th Century,1929
173965,"Levin, Gail. <e",6568,Edward Hopper (,Lighthouse Village (also known as Cape Elizabeth),1882,1967,DR - American 20th Century,1929
173965,"Levin, Gail. <e",6568,Edward Hopper (,Lighthouse Village (also known as Cape Elizabeth),1882,1967,DR - American 20th Century,1929
173965,"Lyons, Deborah.",6568,Edward Hopper (,Lighthouse Village (also known as Cape Elizabeth),1882,1967,DR - American 20th Century,1929
173965,"Mecklenburg, Vi",6568,Edward Hopper (,Lighthouse Village (also known as Cape Elizabeth),1882,1967,DR - American 20th Century,1929
173965,"DeGrazia, Diane",6568,Edward Hopper (,Lighthouse Village (also known as Cape Elizabeth),1882,1967,DR - American 20th Century,1929
173965,"Salatino, Kevin",6568,Edward Hopper (,Lighthouse Village (also known as Cape Elizabeth),1882,1967,DR - American 20th Century,1929
173965,"Salatino, Kevin",6568,Edward Hopper (,Lighthouse Village (also known as Cape Elizabeth),1882,1967,DR - American 20th Century,1929
173998,"Richard, Paul. ",10422,Robert Colescot,Tea for Two (The Collector),1925,2009,CONTEMP - Painting,1980
173998,"Thüring, Reto a",10422,Robert Colescot,Tea for Two (The Collector),1925,2009,CONTEMP - Painting,1980
173998,"Sims, Lowery St",10422,Robert Colescot,Tea for Two (The Collector),1925,2009,CONTEMP - Painting,1980
173998,"Colescott, Robe",10422,Robert Colescot,Tea for Two (The Collector),1925,2009,CONTEMP - Painting,1980
173998,"Kahan, Mitchell",10422,Robert Colescot,Tea for Two (The Collector),1925,2009,CONTEMP - Painting,1980
173998,"Platow, Raphael",10422,Robert Colescot,Tea for Two (The Collector),1925,2009,CONTEMP - Painting,1980
173998,“New Take on th,10422,Robert Colescot,Tea for Two (The Collector),1925,2009,CONTEMP - Painting,1980
173998,C<em>leveland A,10422,Robert Colescot,Tea for Two (The Collector),1925,2009,CONTEMP - Painting,1980
174043,American Federa,6490,John George Bro,Boat Builder,1831,1913,American - Painting,c. 1904
174043,Cleveland Museu,6490,John George Bro,Boat Builder,1831,1913,American - Painting,c. 1904
174043,"Lee, Sherman E.",6490,John George Bro,Boat Builder,1831,1913,American - Painting,c. 1904
174043,"""Recent Accessi",6490,John George Bro,Boat Builder,1831,1913,American - Painting,c. 1904
174043,"Lurie, Ann Tzeu",6490,John George Bro,Boat Builder,1831,1913,American - Painting,c. 1904
174043,The Cleveland M,6490,John George Bro,Boat Builder,1831,1913,American - Painting,c. 1904
174043,"Rice, Pierce, """,6490,John George Bro,Boat Builder,1831,1913,American - Painting,c. 1904
174043,"Placidi, Kathle",6490,John George Bro,Boat Builder,1831,1913,American - Painting,c. 1904
174043,"Chong, Alan. <e",6490,John George Bro,Boat Builder,1831,1913,American - Painting,c. 1904
174043,"Truettner, Will",6490,John George Bro,Boat Builder,1831,1913,American - Painting,c. 1904
174043,"Hoppin, Martha ",6490,John George Bro,Boat Builder,1831,1913,American - Painting,c. 1904
283088,"Bagge, Halvor. ",,,,,,,
283088,"Fleischer, Jens",,,,,,,
283088,"Fliegel, Stephe",,,,,,,
284738,<em>Kaikodo jou,,,,,,,
294155,"Butlin, Martin.",1257,William Blake (,St. Matthew,1757,1827,P - British before 1800,1799
294155,"Gilchrist, Alex",1257,William Blake (,St. Matthew,1757,1827,P - British before 1800,1799
294155,Philadelphia Mu,1257,William Blake (,St. Matthew,1757,1827,P - British before 1800,1799
294155,"Blunt, Anthony.",1257,William Blake (,St. Matthew,1757,1827,P - British before 1800,1799
294155,"Butlin, Martin.",1257,William Blake (,St. Matthew,1757,1827,P - British before 1800,1799
294155,"Wieseman, Marjo",1257,William Blake (,St. Matthew,1757,1827,P - British before 1800,1799
294155,"Arendsee, M., a",1257,William Blake (,St. Matthew,1757,1827,P - British before 1800,1799
294155,"Luckow, Almuth,",1257,William Blake (,St. Matthew,1757,1827,P - British before 1800,1799
294175,"Litt, Steven. """,7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"O'Grady, Megan,",7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"Litt, Steven. """,7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"Bittencourt, Re",7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"Amaki, Amalia K",7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"Disman, Barry. ",7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"Conwill, Kinsha",7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"McNally, Owen. ",7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"Damsker, Matt. ",7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"Zimmer, William",7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"Gibson, Ann Ede",7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"Wood, Sara. """"P",7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"Jones, Kellie. ",7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"Tan, Mindy. ""Ca",7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"Welch, John. ""N",7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"Welch, John. ""D",7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"Bradford, Mark.",7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"Blood, Anne. ""T",7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"Vali, Murtaza.""",7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
294175,"Qui, Serena. ""N",7921,Norman Lewis (A,Alabama,1909,1979,American - Painting,1960
